lat,lon,loc,date,timespan,count,daily_count,season,season_year,mean_seasonal_daily_count,lifecycle_duration,date_sampled
-36.101,146.5073,Rutherglen,1982-08-26,7,47,6.714285714285714,Winter,1982,2.9326923076923075,108,1982-08-30
-36.101,146.5073,Rutherglen,1982-08-27,7,47,6.714285714285714,Winter,1982,2.9326923076923075,108,1982-08-30
-36.101,146.5073,Rutherglen,1982-08-28,7,47,6.714285714285714,Winter,1982,2.9326923076923075,108,1982-08-30
-36.101,146.5073,Rutherglen,1982-08-29,7,47,6.714285714285714,Winter,1982,2.9326923076923075,108,1982-08-30
-36.101,146.5073,Rutherglen,1982-08-30,7,47,6.714285714285714,Winter,1982,2.9326923076923075,108,1982-08-30
-36.101,146.5073,Rutherglen,1982-08-31,3,78,26,Spring,1982,6.5031024531024535,106.54166666666667,1982-09-02
-36.101,146.5073,Rutherglen,1982-09-01,3,78,26,Spring,1982,6.5031024531024535,106.54166666666667,1982-09-02
-36.101,146.5073,Rutherglen,1982-09-02,3,78,26,Spring,1982,6.5031024531024535,106.54166666666667,1982-09-02
-36.101,146.5073,Rutherglen,1982-10-26,3,188,62.666666666666664,Spring,1982,6.5031024531024535,71.79166666666667,1982-10-28
-36.101,146.5073,Rutherglen,1982-10-27,3,188,62.666666666666664,Spring,1982,6.5031024531024535,71.79166666666667,1982-10-28
-36.101,146.5073,Rutherglen,1982-10-28,3,188,62.666666666666664,Spring,1982,6.5031024531024535,71.79166666666667,1982-10-28
-36.101,146.5073,Rutherglen,1982-12-24,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-25,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-26,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-27,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-28,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-29,6,95,15.833333333333334,Spring,1982,6.5031024531024535,61.75,1982-12-29
-36.101,146.5073,Rutherglen,1982-12-30,2,38,19,Spring,1982,6.5031024531024535,62.41666666666667,1982-12-31
-36.101,146.5073,Rutherglen,1982-12-31,2,38,19,Spring,1982,6.5031024531024535,62.41666666666667,1982-12-31
-36.101,146.5073,Rutherglen,1983-02-22,4,477,119.25,Summer,1983,13.151041666666664,194.79166666666666,1983-02-25
-36.101,146.5073,Rutherglen,1983-02-23,4,477,119.25,Summer,1983,13.151041666666664,194.79166666666666,1983-02-25
-36.101,146.5073,Rutherglen,1983-02-24,4,477,119.25,Summer,1983,13.151041666666664,194.79166666666666,1983-02-25
-36.101,146.5073,Rutherglen,1983-02-25,4,477,119.25,Summer,1983,13.151041666666664,194.79166666666666,1983-02-25
-36.101,146.5073,Rutherglen,1983-02-26,4,175,43.75,Autumn,1983,3.7396666666666674,207.70833333333334,1983-03-01
-36.101,146.5073,Rutherglen,1983-02-27,4,175,43.75,Autumn,1983,3.7396666666666674,207.70833333333334,1983-03-01
-36.101,146.5073,Rutherglen,1983-02-28,4,175,43.75,Autumn,1983,3.7396666666666674,207.70833333333334,1983-03-01
-36.101,146.5073,Rutherglen,1983-03-01,4,175,43.75,Autumn,1983,3.7396666666666674,207.70833333333334,1983-03-01
-36.101,146.5073,Rutherglen,1983-03-02,2,29,14.5,Autumn,1983,3.7396666666666674,211.5,1983-03-03
-36.101,146.5073,Rutherglen,1983-03-03,2,29,14.5,Autumn,1983,3.7396666666666674,211.5,1983-03-03
-36.101,146.5073,Rutherglen,1983-03-26,3,43,14.333333333333334,Autumn,1983,3.7396666666666674,226.49999999999997,1983-03-28
-36.101,146.5073,Rutherglen,1983-03-27,3,43,14.333333333333334,Autumn,1983,3.7396666666666674,226.49999999999997,1983-03-28
-36.101,146.5073,Rutherglen,1983-03-28,3,43,14.333333333333334,Autumn,1983,3.7396666666666674,226.49999999999997,1983-03-28
-38.836745828938,146.228722703372,Yanakie,1980-11-18,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-19,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-20,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-21,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-22,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-23,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-24,7,666,95.14285714285714,Spring,1980,39.424479166666664,94.375,1980-11-24
-38.836745828938,146.228722703372,Yanakie,1980-11-25,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-11-26,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-11-27,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-11-28,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-11-29,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-11-30,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-12-01,7,810,115.71428571428571,Spring,1980,39.424479166666664,92.29166666666666,1980-12-01
-38.836745828938,146.228722703372,Yanakie,1980-12-10,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-11,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-12,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-13,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-14,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-15,6,817,136.16666666666666,Spring,1980,39.424479166666664,93.79166666666667,1980-12-15
-38.836745828938,146.228722703372,Yanakie,1980-12-30,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1980-12-31,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-01-01,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-01-02,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-01-03,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-01-04,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-01-05,7,197,28.142857142857142,Summer,1981,10.978571428571428,69.5,1981-01-05
-38.836745828938,146.228722703372,Yanakie,1981-12-01,3,57,19,Spring,1981,7.341931216931218,75.25,1981-12-03
-38.836745828938,146.228722703372,Yanakie,1981-12-02,3,57,19,Spring,1981,7.341931216931218,75.25,1981-12-03
-38.836745828938,146.228722703372,Yanakie,1981-12-03,3,57,19,Spring,1981,7.341931216931218,75.25,1981-12-03
-38.836745828938,146.228722703372,Yanakie,1981-12-04,4,90,22.5,Spring,1981,7.341931216931218,74.58333333333334,1981-12-07
-38.836745828938,146.228722703372,Yanakie,1981-12-05,4,90,22.5,Spring,1981,7.341931216931218,74.58333333333334,1981-12-07
-38.836745828938,146.228722703372,Yanakie,1981-12-06,4,90,22.5,Spring,1981,7.341931216931218,74.58333333333334,1981-12-07
-38.836745828938,146.228722703372,Yanakie,1981-12-07,4,90,22.5,Spring,1981,7.341931216931218,74.58333333333334,1981-12-07
-38.836745828938,146.228722703372,Yanakie,1982-01-12,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-13,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-14,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-15,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-16,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-17,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-01-18,7,663,94.71428571428571,Summer,1982,24.714814814814815,81.41666666666667,1982-01-18
-38.836745828938,146.228722703372,Yanakie,1982-10-26,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-10-27,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-10-28,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-10-29,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-10-30,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-10-31,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-11-01,7,130,18.571428571428573,Spring,1982,6.294117647058823,91.54166666666667,1982-11-01
-38.836745828938,146.228722703372,Yanakie,1982-11-09,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-10,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-11,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-12,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-13,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-14,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-15,7,128,18.285714285714285,Spring,1982,6.294117647058823,88.25,1982-11-15
-38.836745828938,146.228722703372,Yanakie,1982-11-23,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-24,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-25,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-26,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-27,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-28,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1982-11-29,7,198,28.285714285714285,Spring,1982,6.294117647058823,82.91666666666667,1982-11-29
-38.836745828938,146.228722703372,Yanakie,1983-01-25,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-26,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-27,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-28,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-29,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-30,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-01-31,7,112,16,Summer,1983,5.925029515938607,91.875,1983-01-31
-38.836745828938,146.228722703372,Yanakie,1983-10-14,4,350,87.5,Spring,1983,13.125170068027211,110.16666666666669,1983-10-17
-38.836745828938,146.228722703372,Yanakie,1983-10-15,4,350,87.5,Spring,1983,13.125170068027211,110.16666666666669,1983-10-17
-38.836745828938,146.228722703372,Yanakie,1983-10-16,4,350,87.5,Spring,1983,13.125170068027211,110.16666666666669,1983-10-17
-38.836745828938,146.228722703372,Yanakie,1983-10-17,4,350,87.5,Spring,1983,13.125170068027211,110.16666666666669,1983-10-17
-38.836745828938,146.228722703372,Yanakie,1983-11-22,3,116,38.666666666666664,Spring,1983,13.125170068027211,89,1983-11-24
-38.836745828938,146.228722703372,Yanakie,1983-11-23,3,116,38.666666666666664,Spring,1983,13.125170068027211,89,1983-11-24
-38.836745828938,146.228722703372,Yanakie,1983-11-24,3,116,38.666666666666664,Spring,1983,13.125170068027211,89,1983-11-24
-38.836745828938,146.228722703372,Yanakie,1983-11-29,3,110,36.666666666666664,Spring,1983,13.125170068027211,87.45833333333334,1983-12-01
-38.836745828938,146.228722703372,Yanakie,1983-11-30,3,110,36.666666666666664,Spring,1983,13.125170068027211,87.45833333333334,1983-12-01
-38.836745828938,146.228722703372,Yanakie,1983-12-01,3,110,36.666666666666664,Spring,1983,13.125170068027211,87.45833333333334,1983-12-01
-38.836745828938,146.228722703372,Yanakie,1983-12-02,4,114,28.5,Spring,1983,13.125170068027211,84.91666666666666,1983-12-05
-38.836745828938,146.228722703372,Yanakie,1983-12-03,4,114,28.5,Spring,1983,13.125170068027211,84.91666666666666,1983-12-05
-38.836745828938,146.228722703372,Yanakie,1983-12-04,4,114,28.5,Spring,1983,13.125170068027211,84.91666666666666,1983-12-05
-38.836745828938,146.228722703372,Yanakie,1983-12-05,4,114,28.5,Spring,1983,13.125170068027211,84.91666666666666,1983-12-05
-38.836745828938,146.228722703372,Yanakie,1984-01-31,3,48,16,Summer,1984,7.614285714285715,119.95833333333334,1984-02-02
-38.836745828938,146.228722703372,Yanakie,1984-02-01,3,48,16,Summer,1984,7.614285714285715,119.95833333333334,1984-02-02
-38.836745828938,146.228722703372,Yanakie,1984-02-02,3,48,16,Summer,1984,7.614285714285715,119.95833333333334,1984-02-02
-38.836745828938,146.228722703372,Yanakie,1984-02-11,3,71,23.666666666666668,Summer,1984,7.614285714285715,171.5,1984-02-13
-38.836745828938,146.228722703372,Yanakie,1984-02-12,3,71,23.666666666666668,Summer,1984,7.614285714285715,171.5,1984-02-13
-38.836745828938,146.228722703372,Yanakie,1984-02-13,3,71,23.666666666666668,Summer,1984,7.614285714285715,171.5,1984-02-13
-38.836745828938,146.228722703372,Yanakie,1984-11-23,4,34,8.5,Spring,1984,3.2932330827067666,92.83333333333333,1984-11-26
-38.836745828938,146.228722703372,Yanakie,1984-11-24,4,34,8.5,Spring,1984,3.2932330827067666,92.83333333333333,1984-11-26
-38.836745828938,146.228722703372,Yanakie,1984-11-25,4,34,8.5,Spring,1984,3.2932330827067666,92.83333333333333,1984-11-26
-38.836745828938,146.228722703372,Yanakie,1984-11-26,4,34,8.5,Spring,1984,3.2932330827067666,92.83333333333333,1984-11-26
-38.836745828938,146.228722703372,Yanakie,1984-11-27,3,47,15.666666666666666,Spring,1984,3.2932330827067666,95.83333333333334,1984-11-29
-38.836745828938,146.228722703372,Yanakie,1984-11-28,3,47,15.666666666666666,Spring,1984,3.2932330827067666,95.83333333333334,1984-11-29
-38.836745828938,146.228722703372,Yanakie,1984-11-29,3,47,15.666666666666666,Spring,1984,3.2932330827067666,95.83333333333334,1984-11-29
-38.836745828938,146.228722703372,Yanakie,1984-11-30,4,32,8,Spring,1984,3.2932330827067666,93.87500000000001,1984-12-03
-38.836745828938,146.228722703372,Yanakie,1984-12-01,4,32,8,Spring,1984,3.2932330827067666,93.87500000000001,1984-12-03
-38.836745828938,146.228722703372,Yanakie,1984-12-02,4,32,8,Spring,1984,3.2932330827067666,93.87500000000001,1984-12-03
-38.836745828938,146.228722703372,Yanakie,1984-12-03,4,32,8,Spring,1984,3.2932330827067666,93.87500000000001,1984-12-03
-38.836745828938,146.228722703372,Yanakie,1985-02-01,4,50,12.5,Summer,1985,3.8633699633699634,92.58333333333333,1985-02-04
-38.836745828938,146.228722703372,Yanakie,1985-02-02,4,50,12.5,Summer,1985,3.8633699633699634,92.58333333333333,1985-02-04
-38.836745828938,146.228722703372,Yanakie,1985-02-03,4,50,12.5,Summer,1985,3.8633699633699634,92.58333333333333,1985-02-04
-38.836745828938,146.228722703372,Yanakie,1985-02-04,4,50,12.5,Summer,1985,3.8633699633699634,92.58333333333333,1985-02-04
-35.496,143.5631,Swanhill,1990-08-30,1,7,7,Winter,1990,2.5,99,1990-08-30
-35.496,143.5631,Swanhill,1990-08-31,1,13,13,Winter,1990,2.5,98.33333333333334,1990-08-31
-35.496,143.5631,Swanhill,1990-09-07,1,34,34,Spring,1990,12.883333333333335,92.58333333333333,1990-09-07
-35.496,143.5631,Swanhill,1990-09-12,1,38,38,Spring,1990,12.883333333333335,90.83333333333333,1990-09-12
-35.496,143.5631,Swanhill,1990-09-23,1,60,60,Spring,1990,12.883333333333335,85.04166666666667,1990-09-23
-35.496,143.5631,Swanhill,1990-09-24,1,32,32,Spring,1990,12.883333333333335,84.41666666666666,1990-09-24
-35.496,143.5631,Swanhill,1990-09-25,1,43,43,Spring,1990,12.883333333333335,84.45833333333333,1990-09-25
-35.496,143.5631,Swanhill,1990-10-04,1,49,49,Spring,1990,12.883333333333335,79.54166666666667,1990-10-04
-35.496,143.5631,Swanhill,1990-10-05,1,53,53,Spring,1990,12.883333333333335,78.79166666666667,1990-10-05
-35.496,143.5631,Swanhill,1990-10-08,1,42,42,Spring,1990,12.883333333333335,77.95833333333334,1990-10-08
-35.496,143.5631,Swanhill,1990-10-10,1,160,160,Spring,1990,12.883333333333335,76.70833333333333,1990-10-10
-35.496,143.5631,Swanhill,1990-10-15,1,26,26,Spring,1990,12.883333333333335,74.54166666666667,1990-10-15
-35.496,143.5631,Swanhill,1990-10-24,1,69,69,Spring,1990,12.883333333333335,70.29166666666667,1990-10-24
-35.496,143.5631,Swanhill,1991-09-05,1,18,18,Spring,1991,6.34090909090909,95.875,1991-09-05
-35.496,143.5631,Swanhill,1991-09-07,1,15,15,Spring,1991,6.34090909090909,94.83333333333333,1991-09-07
-35.496,143.5631,Swanhill,1991-10-02,1,19,19,Spring,1991,6.34090909090909,82.41666666666667,1991-10-02
-35.496,143.5631,Swanhill,1991-10-04,1,60,60,Spring,1991,6.34090909090909,81.83333333333333,1991-10-04
-35.496,143.5631,Swanhill,1991-10-05,1,39,39,Spring,1991,6.34090909090909,81.95833333333334,1991-10-05
-35.496,143.5631,Swanhill,1991-10-06,1,16,16,Spring,1991,6.34090909090909,82.33333333333334,1991-10-06
-35.496,143.5631,Swanhill,1991-10-12,1,38,38,Spring,1991,6.34090909090909,79.70833333333334,1991-10-12
-35.496,143.5631,Swanhill,1991-10-15,1,22,22,Spring,1991,6.34090909090909,79,1991-10-15
-37.397341,143.083979,Ararat,1980-10-14,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-15,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-16,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-17,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-18,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-19,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-20,7,7654,1093.4285714285713,Spring,1980,118.29936974789915,109.45833333333334,1980-10-20
-37.397341,143.083979,Ararat,1980-10-21,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-22,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-23,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-24,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-25,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-26,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1980-10-27,7,3127,446.7142857142857,Spring,1980,118.29936974789915,108,1980-10-27
-37.397341,143.083979,Ararat,1981-03-31,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-01,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-02,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-03,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-04,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-05,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-06,7,115,16.428571428571427,Autumn,1981,4.4945054945054945,256.41666666666663,1981-04-06
-37.397341,143.083979,Ararat,1981-04-07,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-08,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-09,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-10,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-11,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-12,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-13,7,69,9.857142857142858,Autumn,1981,4.4945054945054945,256.58333333333337,1981-04-13
-37.397341,143.083979,Ararat,1981-04-21,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-22,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-23,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-24,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-25,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-26,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-04-27,7,81,11.571428571428571,Autumn,1981,4.4945054945054945,247.87500000000003,1981-04-27
-37.397341,143.083979,Ararat,1981-11-03,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-04,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-05,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-06,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-07,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-08,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1981-11-09,7,9797,1399.5714285714287,Spring,1981,94.52100840336135,91.75,1981-11-09
-37.397341,143.083979,Ararat,1982-04-13,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-14,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-15,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-16,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-17,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-18,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-04-19,7,570,81.42857142857143,Autumn,1982,14.240000000000002,246.58333333333334,1982-04-19
-37.397341,143.083979,Ararat,1982-06-08,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-09,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-10,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-11,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-12,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-13,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-06-14,7,36,5.142857142857143,Winter,1982,1.857142857142857,199.79166666666666,1982-06-14
-37.397341,143.083979,Ararat,1982-08-24,7,47,6.714285714285714,Winter,1982,1.857142857142857,132.125,1982-08-30
